time,bank_rad,pitch_rad,heading_deg,agent_n_m,agent_e_m,agent_up_m,foe_n_m,foe_e_m,foe_up_m,foe_roll_deg,foe_pitch_deg,foe_yaw_deg
32.39999999997053,-1.4794119542254114,-1.8865248922577575,348.7099177681271,355.8504159016084,-1246.9576184024206,6807.498729564831,-918.6723374609854,-2614.4067177503593,6739.1764747494135,-81.49723658720869,-0.4418670451775146,125.39877341859022
32.49999999997044,-1.4839024235699412,-2.0025462057222367,347.346356378592,377.5045039270479,-1247.0761795068104,6805.24208747035,-937.7931090125503,-2595.1812999819986,6737.406176706318,-81.24157761129129,-0.5166784467092892,124.1730173095894
32.59999999997035,-1.4826877811634047,-2.116168068049372,345.9704766764089,399.12131927291074,-1247.6875134952097,6802.951480213872,-956.4528326473234,-2575.565209961092,6735.639195792461,-82.54935907027631,-0.5602113535096809,122.97194741218594
32.69999999997026,-1.4865656164529237,-2.2390930598971184,344.60700624798415,420.67854461871406,-1248.8297654938306,6800.628974494512,-974.7152819986796,-2555.6096985632103,6733.859002205122,-81.6521517528805,-0.47116344619358114,121.75365002848726
32.79999999997017,-1.4848743588254834,-2.358106650936467,343.2316646932654,442.1753607721159,-1250.4604677868115,6798.270463629341,-992.6384115139667,-2535.3574976835416,6732.0673183489325,-79.22455488141046,-0.3750195300225401,120.5275424137818
32.89999999997008,-1.4883059037869042,-2.4851226431342566,341.8690356155368,463.5877109133127,-1252.6166998984024,6795.878166509995,-1010.1385320042559,-2514.773283616005,6730.293585489831,-78.65739170341386,-0.37891480575950837,119.34293021670825
32.99999999996999,-1.4862602974760921,-2.6072300036130276,340.49474936384644,484.9168623166079,-1255.2560914699209,6793.448241899961,-1027.1390000479582,-2493.831019480652,6728.549389280561,-79.69655243809996,-0.34151915959253526,118.19527324991489
33.099999999969896,-1.489346741037101,-2.7364759375093586,339.13329466217334,506.13707534812187,-1258.414562689,6790.983044222662,-1043.6746812829913,-2472.5621822984344,6726.824255424053,-80.9992299977551,-0.3304584182826763,117.01112562043139
33.199999999969805,-1.4870203218594875,-2.8601314889244933,337.7602737346327,527.2516879272105,-1262.0499305524472,6788.4789288945085,-1059.7023955701113,-2450.9606422952966,6725.108310510886,-83.18723452268222,-0.3432684172342305,115.81162305235219
33.299999999969714,-1.4898224010537586,-2.990327644900521,336.40010668332155,548.2333373765082,-1266.1968743898046,6785.938380964351,-1075.2923947109005,-2429.0699530634633,6723.377956867156,-82.69879638118032,-0.2644190363480324,114.57739541568661
